invoice_id,customer_id,as_of_date,invoice_amount,payment_terms_days,historical_invoice_count,historical_total_invoice_value,historical_average_invoice_amount,historical_paid_invoice_count,historical_late_payment_count,historical_late_payment_rate,historical_average_payment_delay_days,historical_max_payment_delay_days,historical_outstanding_amount,historical_outstanding_ratio,late_payment_target
cc730dc8-c774-49b4-b10c-5baaeecabb17,feb9f5f4-bed9-4b39-bb94-062fa9706005,2025-05-31,2490.40,45,3,21194.31,7064.770000,3,2,0.6667,1.0000,2,0.00,0.000000,0
8ea09e56-94ec-4749-8b6d-63a7a2ea5b5a,ce1c7e34-50d9-4f3b-ab54-cbb7cab9fa18,2025-06-01,1144.04,30,3,6709.52,2236.506667,3,1,0.3333,4.0000,12,0.00,0.000000,1
bde1782c-3a7e-4050-8cfa-c6d40e2dbd7a,2576b737-f022-4e9c-8640-a88226cea0ff,2025-06-01,1937.26,30,4,13254.35,3313.587500,3,1,0.3333,1.0000,3,1171.61,0.088394,0
66d7d8eb-9d11-491f-99ab-1b6efe2bbd48,82241b4b-7959-4079-9369-bbfcffcbc453,2025-06-03,1830.70,30,3,7125.01,2375.003333,3,1,0.3333,3.6667,11,0.00,0.000000,0
c2c67540-e895-4aaa-969d-8e7c9ca3b206,091ba1e5-58cf-4e6c-badc-17dbe89dea69,2025-06-04,2745.93,45,5,22834.50,4566.900000,3,1,0.3333,0.3333,1,16036.78,0.702305,0
2111a1b3-b327-4864-813d-9d6679d58673,31e4bcb5-1a69-45eb-a2c7-5bfa73cdfca1,2025-06-05,747.39,15,3,5248.10,1749.366667,3,2,0.6667,1.3333,3,0.00,0.000000,1
43244734-c919-4dec-8493-e61683be8474,121edff8-dfb7-4758-a559-7855430672f3,2025-06-06,1790.41,45,3,12148.45,4049.483333,2,0,0.0000,0.0000,0,7564.68,0.622687,0
ad1de3ec-30b2-4369-af4e-e328de1bea97,113fc32a-23b9-4b41-82f4-df6c2b1ae4ae,2025-06-06,312.45,30,3,2688.66,896.220000,3,0,0.0000,0.0000,0,0.00,0.000000,1
ed67b26e-6c72-40dd-b6f2-8ea586fad3c3,7613c703-00a5-4fcd-b61f-b4f85bd36ac2,2025-06-06,5698.82,15,3,4765.02,1588.340000,2,1,0.5000,1.0000,2,2404.72,0.504661,0
b301b135-d152-4fc2-8b52-a854d88e5c18,6a7efc18-882b-4c4c-a75d-1b8aecdbf4a6,2025-06-07,1852.79,30,3,1665.09,555.030000,2,0,0.0000,0.0000,0,318.24,0.191125,1
b582ab1c-0c8f-447f-99e3-07e80a8a2258,1948ea27-1b6a-4dd3-8c99-b399dcf88ed3,2025-06-07,367.50,30,4,14827.51,3706.877500,2,1,0.5000,5.0000,10,9530.30,0.642744,0
18e73a35-7079-4976-bf00-d4e5f3b7f766,1762b46f-b7ef-481c-9e0b-7e6d2033bcf4,2025-06-08,3909.55,15,7,21360.86,3051.551429,4,0,0.0000,0.0000,0,10527.29,0.492831,0
9b34d3bf-b1e0-440e-92f2-1a4c1b2e674d,b4a140af-8af0-4074-8c4e-f1e587fff314,2025-06-08,2849.41,45,5,21702.15,4340.430000,2,1,0.5000,1.0000,2,8717.94,0.401709,1
bd68c1a9-ac6f-4321-910a-750e769a2893,5772f550-5886-44ab-b618-cc525d22c053,2025-06-08,1410.70,30,6,18144.42,3024.070000,4,1,0.2500,0.7500,3,9400.91,0.518116,1
17ca6002-4684-4cde-aabf-1c7dd5558aa2,da7dbacc-46a8-44dc-b4c5-5e21bf437da6,2025-06-09,9731.87,30,7,16348.27,2335.467143,5,1,0.2000,2.4000,12,1616.04,0.098851,1
8e069200-066c-498d-a5e0-888a0b0991f7,091ba1e5-58cf-4e6c-badc-17dbe89dea69,2025-06-09,6710.50,45,6,25580.43,4263.405000,3,1,0.3333,0.3333,1,18782.71,0.734261,1
dd52eb17-ecfc-465c-99c6-f7b3147b3fb9,31e4bcb5-1a69-45eb-a2c7-5bfa73cdfca1,2025-06-09,4760.82,15,4,5995.49,1498.872500,3,2,0.6667,1.3333,3,747.39,0.124659,1
1b6530c2-7794-4846-a5fb-51430682e4f6,66aa9f2d-de6b-4def-8269-b6d0177dbf9a,2025-06-10,3478.21,30,7,38086.64,5440.948571,6,2,0.3333,1.0000,3,6554.86,0.172104,1
802a6269-25d0-48a7-8b25-14600b6420ea,c07f630a-a6d1-41a2-9f27-8f85f52260c4,2025-06-10,1643.24,30,5,20287.25,4057.450000,3,0,0.0000,0.0000,0,8174.08,0.402917,1
925eaf06-afa0-4a64-ac1d-5130bbbb4213,31e4bcb5-1a69-45eb-a2c7-5bfa73cdfca1,2025-06-10,328.53,15,5,10756.31,2151.262000,3,2,0.6667,1.3333,3,5508.21,0.512091,1
9799a539-6897-4c6f-bd5d-1e21906aa22c,b4a140af-8af0-4074-8c4e-f1e587fff314,2025-06-10,1211.82,45,6,24551.56,4091.926667,2,1,0.5000,1.0000,2,11567.35,0.471145,0
9dd6582a-ef4d-40dc-9f04-b12397c75a65,a62bcc77-cf9c-44a3-920f-2e2e57c723dc,2025-06-10,1567.97,30,6,34711.90,5785.316667,6,4,0.6667,3.3333,9,0.00,0.000000,1
a76fa049-fdec-498a-8a7b-ffcda3e70d0f,45b35575-e766-4b46-861c-910c86237813,2025-06-10,339.70,15,4,9063.49,2265.872500,3,1,0.3333,1.0000,3,2461.19,0.271550,0
d3c6b993-6e2e-4864-b4aa-952f95b8eceb,403ba4f6-3b05-4fb0-9c95-6068878e01b1,2025-06-10,3973.53,30,3,11768.81,3922.936667,2,1,0.5000,1.0000,2,1338.73,0.113752,1
0d6b9656-1530-4047-ad25-d446c7111fbc,a137cf0f-749a-402e-9913-60a7f4a47b92,2025-06-12,6769.95,30,9,21129.29,2347.698889,7,4,0.5714,2.7143,9,6516.99,0.308434,1
517b2a54-c7ce-4b22-aff4-bd114d893e6f,403ba4f6-3b05-4fb0-9c95-6068878e01b1,2025-06-12,11830.21,30,4,15742.34,3935.585000,2,1,0.5000,1.0000,2,5312.26,0.337450,0
68386936-5412-4568-a51c-79c38b81b191,6b35501e-08f6-41b4-8699-30281befd8ec,2025-06-12,535.41,45,3,16238.82,5412.940000,2,1,0.5000,1.0000,2,2073.14,0.127666,1
fb85e1bd-5883-41e6-9474-29afb2577fc5,d3f21a44-d6a7-4183-9e3d-ca1e2f665ada,2025-06-12,352.67,30,4,4996.08,1249.020000,2,1,0.5000,3.0000,6,1433.54,0.286933,1
dd11667f-0f6a-4e07-b099-f36c83dfef76,7613c703-00a5-4fcd-b61f-b4f85bd36ac2,2025-06-13,1879.52,15,4,10463.84,2615.960000,3,1,0.3333,0.6667,2,5698.82,0.544620,1
6b4858b9-b486-4b83-8b13-42db506b83dd,f8435633-4f8d-462d-872a-e6a541d39872,2025-06-14,4698.45,30,4,12798.34,3199.585000,4,2,0.5000,2.7500,8,0.00,0.000000,0
528f6b45-3d8a-4398-998c-846e7f9587fa,0915900f-d22e-42b0-8e9e-810e55498a13,2025-06-15,9610.74,15,8,19760.15,2470.018750,8,3,0.3750,1.7500,11,0.00,0.000000,0
49c4f3a7-8912-4cbe-a22a-c448a40d8818,44e18ff7-c6c4-4f05-810a-10acda026843,2025-06-16,6801.05,30,6,16051.28,2675.213333,6,1,0.1667,1.5000,9,0.00,0.000000,1
2c80b36b-f11f-46aa-8879-09d241c06243,82d60e37-f049-4852-9464-c94b4e5c3244,2025-06-17,3190.27,30,4,5287.23,1321.807500,3,1,0.3333,3.0000,9,482.95,0.091343,0
2d188e33-e1ac-4f83-975f-7b64a048575c,82241b4b-7959-4079-9369-bbfcffcbc453,2025-06-17,1137.85,30,4,8955.71,2238.927500,3,1,0.3333,3.6667,11,1830.70,0.204417,0
958b76cb-9e8d-4b37-bdf6-17ee64a23540,9cbf413a-a00b-482b-9441-e8fce7668a2e,2025-06-17,5712.98,45,3,9544.67,3181.556667,2,0,0.0000,0.0000,0,3308.73,0.346657,0
a894b369-86a3-4d5d-beb8-754fc3c88f51,505deb96-02b0-4484-ae43-533961fa661d,2025-06-17,3045.99,45,4,4553.73,1138.432500,4,2,0.5000,0.5000,1,0.00,0.000000,0
b3b92243-ef13-4a28-aedc-d354fedf1ecf,d3ceae53-5516-4152-a247-d101c45a4912,2025-06-17,468.68,30,4,9029.19,2257.297500,2,0,0.0000,0.0000,0,3889.88,0.430812,1
3d64d4f2-cbaa-4a19-bd32-eef003e24975,6fb7d847-f44b-41dc-a325-7b26c61cbc96,2025-06-18,2383.99,45,4,16078.17,4019.542500,3,1,0.3333,3.3333,10,4704.89,0.292626,1
640640d6-3248-402a-baa4-efde17d1879d,6fb7d847-f44b-41dc-a325-7b26c61cbc96,2025-06-18,2866.61,45,4,16078.17,4019.542500,3,1,0.3333,3.3333,10,4704.89,0.292626,0
70daa5b5-1b64-41c3-937f-052ffb638dbf,8daa11dd-d410-44bf-a0de-622a9ca7c78d,2025-06-18,743.22,15,6,24396.71,4066.118333,5,2,0.4000,1.0000,3,627.48,0.025720,0
dd2340d6-a366-4864-9aa8-0dbbfee3bfef,e51c365e-179f-4c2e-92f5-bc4c2fc6282a,2025-06-18,1155.51,30,3,10069.08,3356.360000,2,0,0.0000,0.0000,0,2972.87,0.295247,1
3390c958-5dec-428d-a6e5-c4a1bcb35693,ff29a3b3-fb27-44ad-8dcc-9551fb3c7420,2025-06-19,6440.97,45,7,8736.30,1248.042857,5,1,0.2000,2.8000,14,797.86,0.091327,0
558df45b-61ee-4aa2-8436-9015dcef06ed,b7d62bbb-f2b2-4bee-ac69-0e320b4b310f,2025-06-19,7518.08,45,6,19724.31,3287.385000,2,1,0.5000,1.5000,3,15132.08,0.767179,0
6bb99602-fcd7-4778-87e3-0537c9fccff4,1c22a6c4-3de0-4f96-b62a-3a6edbbaf732,2025-06-19,352.67,30,4,9273.11,2318.277500,4,1,0.2500,0.7500,3,0.00,0.000000,1
ae261f92-de9e-4e3c-8d8f-62952a493c19,28e3eb2f-4e60-491c-8ecf-9260a4a4ced4,2025-06-19,947.57,45,5,26284.98,5256.996000,3,2,0.6667,1.6667,3,1728.44,0.065758,1
9a6c8510-64ae-4dc5-8d1b-3e386ada4c6d,86ab916f-9734-41f0-b5c0-9bbc082b3251,2025-06-20,3821.12,30,7,16279.59,2325.655714,7,4,0.5714,1.0000,2,0.00,0.000000,0
1d5c4434-6d14-41a8-a779-482468ab1513,f8a3ae68-a437-491d-b88b-abad9164379f,2025-06-21,1399.25,45,5,9439.76,1887.952000,2,1,0.5000,6.0000,12,3779.14,0.400343,1
e654cdb6-bb3f-4706-a579-e92bd0c52483,9b131352-2e3f-4966-865e-a01b50bde6e5,2025-06-21,1136.99,30,5,10924.66,2184.932000,4,0,0.0000,0.0000,0,5767.57,0.527940,0
1986d5b1-dcab-4adb-9e0d-e43ce802238f,5d5fa6d8-0ad7-4ade-be35-1c481b16b275,2025-06-22,2745.93,45,5,14594.15,2918.830000,4,3,0.7500,8.5000,16,2606.36,0.178589,1
8681d477-50e1-4e8f-8009-092c0f4dd646,e05c9e8f-2852-4c9d-9c2a-756d89ba64a0,2025-06-22,1347.35,30,6,19656.03,3276.005000,4,1,0.2500,0.2500,1,8292.40,0.421876,1
f00121aa-4467-42c1-a4e8-1414aa46e8ca,82241b4b-7959-4079-9369-bbfcffcbc453,2025-06-22,5262.77,30,5,10093.56,2018.712000,3,1,0.3333,3.6667,11,2968.55,0.294103,0
f684e964-9213-4334-9edb-a75e66a42664,0915900f-d22e-42b0-8e9e-810e55498a13,2025-06-23,5293.97,15,9,29370.89,3263.432222,8,3,0.3750,1.7500,11,9610.74,0.327220,1
f757bc34-bc5b-45b5-a5e5-689916ed8146,911f8116-248a-4e3d-afb4-62a632746852,2025-06-23,186.85,30,7,8798.80,1256.971429,6,3,0.5000,1.3333,3,694.18,0.078895,0
7c3e68f0-e302-469f-b6c3-bd0065a13dfc,fec6b81b-c723-45e8-a11f-75a4cb6a1381,2025-06-24,5243.88,30,5,13359.80,2671.960000,4,2,0.5000,3.5000,10,1754.08,0.131295,1
c53ec736-f0e2-4b56-8433-b82dd2af05d9,6a7efc18-882b-4c4c-a75d-1b8aecdbf4a6,2025-06-24,794.70,30,4,3517.88,879.470000,3,0,0.0000,0.0000,0,1852.79,0.526678,1
fc61a145-ecaa-418f-b8ac-21cb5b0dfad2,79ce75bd-e156-4762-a109-91880fa27abc,2025-06-24,5767.57,45,3,5052.26,1684.086667,2,0,0.0000,0.0000,0,3460.54,0.684949,0
0d0c1395-089f-4dd7-b116-22785e26c296,ff29a3b3-fb27-44ad-8dcc-9551fb3c7420,2025-06-25,4809.45,45,8,15177.27,1897.158750,6,2,0.3333,4.3333,14,6822.71,0.449535,1
3f17248c-17fd-4e84-abba-067f99783891,34f539cb-584e-4259-ac9f-44e6d5484ebf,2025-06-25,7471.19,15,4,10638.31,2659.577500,4,2,0.5000,3.0000,10,0.00,0.000000,0
ea3fe316-fcdd-4487-8640-36338ca22235,5772f550-5886-44ab-b618-cc525d22c053,2025-06-25,5372.59,30,7,19555.12,2793.588571,4,1,0.2500,0.7500,3,10811.61,0.552879,1
358f046d-f3c7-45ef-92db-ae4450247382,3cc7350b-72e0-4990-a2f4-79f0e19bfe72,2025-06-26,1045.31,15,6,21706.28,3617.713333,6,3,0.5000,1.1667,3,0.00,0.000000,1
85180ef4-ed3c-41ef-9a14-48524db6b849,4f4f2ef2-6350-45b8-af19-6bd90adfc454,2025-06-26,3837.90,15,5,8446.55,1689.310000,4,1,0.2500,0.5000,2,152.09,0.018006,0
b7c5d9e7-5f4a-410a-998a-13390d9b640e,403ba4f6-3b05-4fb0-9c95-6068878e01b1,2025-06-27,2128.71,30,5,27572.55,5514.510000,3,1,0.3333,0.6667,2,15803.74,0.573169,1
11710382-cd0a-4cc8-be82-b267206c9ab0,911f8116-248a-4e3d-afb4-62a632746852,2025-06-28,3223.55,30,8,8985.65,1123.206250,6,3,0.5000,1.3333,3,881.03,0.098049,0
498e7958-d1b2-4461-8854-8d339b4333f4,d3ceae53-5516-4152-a247-d101c45a4912,2025-06-28,3648.44,30,5,9497.87,1899.574000,2,0,0.0000,0.0000,0,4358.56,0.458899,0
51b71f7d-bc21-4b62-a63e-100aac3f41b2,5d5fa6d8-0ad7-4ade-be35-1c481b16b275,2025-06-28,7865.82,45,6,17340.08,2890.013333,4,3,0.7500,8.5000,16,5352.29,0.308666,1
6168d32b-c2dd-466c-953a-e7b7d8abf3e1,dbc5aa6b-529c-4c91-8331-7ec33c8503bb,2025-06-28,4379.55,30,6,9010.23,1501.705000,4,3,0.7500,1.5000,3,5371.46,0.596151,1
bb8f8053-b200-4574-aa44-3536a6abca77,1c22a6c4-3de0-4f96-b62a-3a6edbbaf732,2025-06-28,226.75,30,5,9625.78,1925.156000,4,1,0.2500,0.7500,3,352.67,0.036638,1
f7b5fafe-6c53-4f03-b98a-a848d0eb2b18,fc90d768-4902-4267-aee4-185b5584cee7,2025-06-28,6761.03,30,3,3824.92,1274.973333,2,2,1.0000,8.0000,15,1573.27,0.411321,0
55b1fc58-81ed-4fe7-bfbc-8c68223d1a8e,b0d81eaf-60e0-4aa5-b3e9-64fdea18f5e9,2025-06-29,7393.89,30,3,9287.35,3095.783333,2,1,0.5000,0.5000,1,1210.31,0.130318,1
96e487ac-6452-4404-af73-e97d9a0e79f6,28e3eb2f-4e60-491c-8ecf-9260a4a4ced4,2025-06-29,8872.66,45,6,27232.55,4538.758333,3,2,0.6667,1.6667,3,2676.01,0.098265,0
a985b1da-3fcd-4a60-805e-5a2a3604870f,113fc32a-23b9-4b41-82f4-df6c2b1ae4ae,2025-06-29,2601.26,30,4,3001.11,750.277500,3,0,0.0000,0.0000,0,312.45,0.104111,1
bf78f29c-a62d-4686-8673-fcbe0db7836d,db49dbe2-b046-4b0c-8d11-6e496b852270,2025-06-29,8074.58,30,6,18762.42,3127.070000,6,3,0.5000,0.8333,2,0.00,0.000000,0
d7936377-9986-487e-8e48-fb1233182bbe,3e80243e-ed4d-46b5-a4ec-9aa1107c32da,2025-06-29,1852.79,30,3,11904.94,3968.313333,3,1,0.3333,2.6667,8,0.00,0.000000,0
2e5ca524-80d7-4c89-8ffc-a61980903e59,505deb96-02b0-4484-ae43-533961fa661d,2025-06-30,2737.22,45,5,7599.72,1519.944000,4,2,0.5000,0.5000,1,3045.99,0.400803,0
caaba802-dfa5-48a1-bfbb-7b4c6e21a7ef,d1907207-2f2d-4486-87e7-7b004fd2fab1,2025-06-30,4274.12,30,3,5102.56,1700.853333,2,1,0.5000,0.5000,1,2215.14,0.434123,1
de26d809-98fb-4606-9abf-88285dc324d1,549276f5-7982-4ddd-9090-30fd37f31bf6,2025-06-30,588.00,15,4,14341.91,3585.477500,4,3,0.7500,7.5000,15,0.00,0.000000,1
68054000-f266-4dc1-8e40-bb08023c8211,da7dbacc-46a8-44dc-b4c5-5e21bf437da6,2025-07-01,2877.16,30,8,26080.14,3260.017500,6,1,0.1667,2.0000,12,10703.45,0.410406,0
a741bca8-5282-4deb-aebb-183ca5cec832,0915900f-d22e-42b0-8e9e-810e55498a13,2025-07-01,4651.84,15,10,34664.86,3466.486000,9,3,0.3333,1.5556,11,5293.97,0.152719,0
d5e783b7-9063-451b-b29a-1847c488ec93,8daa11dd-d410-44bf-a0de-622a9ca7c78d,2025-07-01,1136.77,15,7,25139.93,3591.418571,5,2,0.4000,1.0000,3,1370.70,0.054523,1
ddcc61d3-a96c-4277-ba1b-e5da36199227,34f539cb-584e-4259-ac9f-44e6d5484ebf,2025-07-01,817.12,15,5,18109.50,3621.900000,4,2,0.5000,3.0000,10,7471.19,0.412556,1
c2bd01e6-1147-4154-b0d8-9ced950734fa,b7d62bbb-f2b2-4bee-ac69-0e320b4b310f,2025-07-02,152.09,45,7,27242.39,3891.770000,2,1,0.5000,1.5000,3,21098.40,0.774469,1
76aa5b12-69b1-4a13-a0be-846ff9461b9e,31e4bcb5-1a69-45eb-a2c7-5bfa73cdfca1,2025-07-03,1562.15,15,6,11084.84,1847.473333,6,5,0.8333,1.6667,3,0.00,0.000000,0
bf192029-6189-4337-bc11-3204562cda1c,cbf3e2e4-9c43-4976-afaa-bc231bff129c,2025-07-03,969.41,45,3,11338.81,3779.603333,3,3,1.0000,7.6667,11,0.00,0.000000,1
0edf1d18-68f9-49e9-af28-657ae295ada1,da7dbacc-46a8-44dc-b4c5-5e21bf437da6,2025-07-04,797.69,30,9,28957.30,3217.477778,7,2,0.2857,2.0000,12,12609.03,0.435435,1
189f9d1f-bc44-4bdc-8ad6-029ad5ea765f,c3bc5bb3-aee9-4150-b36a-c89a22162e7d,2025-07-04,4449.73,45,4,12049.19,3012.297500,2,1,0.5000,1.0000,2,2715.85,0.225397,1
19972213-d87a-43f2-ae21-fc934f825b30,9de44d71-02d0-4684-a314-54f9abd3f2cd,2025-07-04,1246.35,15,4,6608.75,1652.187500,4,3,0.7500,1.2500,2,0.00,0.000000,0
7fbef552-1f23-4b74-a963-c385af19002d,5772f550-5886-44ab-b618-cc525d22c053,2025-07-04,2853.08,30,8,24927.71,3115.963750,4,1,0.2500,0.7500,3,16184.20,0.649245,1
d4b834e1-f621-4963-8407-9b3f73bde14a,87b06d02-c4e0-4e44-a8d4-a21cdc592676,2025-07-04,883.11,15,3,5878.31,1959.436667,2,1,0.5000,1.5000,3,1052.45,0.179040,1
f22e2e7e-7b76-40de-8feb-4c381dc19746,1762b46f-b7ef-481c-9e0b-7e6d2033bcf4,2025-07-04,970.35,15,8,25270.41,3158.801250,6,1,0.1667,0.3333,2,9793.42,0.387545,0
f8e821c5-c449-4e58-8019-cde7e7f60ae3,ed2171b1-c19b-4e0d-8734-299f1f997a16,2025-07-04,1171.61,15,3,3916.57,1305.523333,2,1,0.5000,9.0000,18,1985.24,0.506882,1
418cb777-4062-46fa-a5b0-77b1c4ab525b,e05c9e8f-2852-4c9d-9c2a-756d89ba64a0,2025-07-05,2400.36,30,7,21003.38,3000.482857,5,2,0.4000,0.6000,2,4732.47,0.225319,1
5d8fed66-9871-4b3a-b01b-a42aaa2ba92f,a69011f4-c3f9-4f91-92f2-3df9072b53e7,2025-07-05,1698.90,15,5,5277.82,1055.564000,5,0,0.0000,0.0000,0,0.00,0.000000,0
7150781e-9604-46af-82b7-1966ab6b1ac2,9cbf413a-a00b-482b-9441-e8fce7668a2e,2025-07-05,981.15,45,4,15257.65,3814.412500,2,0,0.0000,0.0000,0,9021.71,0.591291,0
81f1356c-85a1-48bc-83ec-ed6b8502aecf,28e3eb2f-4e60-491c-8ecf-9260a4a4ced4,2025-07-05,712.26,45,7,36105.21,5157.887143,3,2,0.6667,1.6667,3,11548.67,0.319862,1
c8ce44c5-166d-4852-97cb-0766f24246cb,5a2542d2-8392-4c53-bbf2-259d1b7de2ba,2025-07-05,421.14,30,3,14864.39,4954.796667,2,2,1.0000,16.5000,18,9026.60,0.607263,1
974d942c-daab-4582-a6db-95b4abb16c4c,9013910b-257e-462f-8142-555578e385a5,2025-07-06,4026.25,45,4,16553.36,4138.340000,4,4,1.0000,6.5000,9,0.00,0.000000,1
e889fcb7-8802-494a-95e9-62b1b194e8df,911f8116-248a-4e3d-afb4-62a632746852,2025-07-06,2123.63,30,9,12209.20,1356.577778,6,3,0.5000,1.3333,3,4104.58,0.336187,0
5276eb9c-6b35-4ffc-9bae-4c1c79cc723f,fec6b81b-c723-45e8-a11f-75a4cb6a1381,2025-07-07,691.85,30,6,18603.68,3100.613333,4,2,0.5000,3.5000,10,6997.96,0.376160,1
2a452699-c43c-44ce-a180-78b822c5097f,41906a86-bd78-43ee-a9ab-5f93230c56a1,2025-07-08,1424.51,15,3,4585.53,1528.510000,3,0,0.0000,0.0000,0,0.00,0.000000,1
5d187148-d2c6-4b55-ae61-aa79f0800dc2,1948ea27-1b6a-4dd3-8c99-b399dcf88ed3,2025-07-08,147.69,30,5,15195.01,3039.002000,5,2,0.4000,2.6000,10,0.00,0.000000,0
7d7a75d8-2605-4f5c-8a6b-9d3f901246bb,31e4bcb5-1a69-45eb-a2c7-5bfa73cdfca1,2025-07-08,3017.62,15,7,12646.99,1806.712857,6,5,0.8333,1.6667,3,1562.15,0.123520,1
8e88e2db-cfb8-4070-8586-317f5aba5b7f,45b35575-e766-4b46-861c-910c86237813,2025-07-08,896.87,15,5,9403.19,1880.638000,4,1,0.2500,0.7500,3,2461.19,0.261740,1
b198b6ac-50f6-411a-b548-451bd58e67b6,e223a14f-9752-4dfc-b998-04cfae44ca10,2025-07-08,1150.86,30,4,7721.93,1930.482500,4,3,0.7500,1.5000,2,0.00,0.000000,1
1b228406-3fc0-4b66-b0e7-c4b8d82b2db9,28e3eb2f-4e60-491c-8ecf-9260a4a4ced4,2025-07-09,67.92,45,8,36817.47,4602.183750,3,2,0.6667,1.6667,3,12260.93,0.333019,0
70889f8e-fce0-42e5-958b-afd79f9e4bea,51833259-a233-414c-85fb-6ed59e50dfed,2025-07-09,152.09,30,6,15677.28,2612.880000,5,2,0.4000,1.4000,6,4947.18,0.315564,1
57a560ff-18c5-4212-bc74-1de216bf866f,3cc7350b-72e0-4990-a2f4-79f0e19bfe72,2025-07-10,720.44,15,7,22751.59,3250.227143,6,3,0.5000,1.1667,3,1045.31,0.045944,0
aac8e759-9956-47a0-b113-a8da858f7973,e51c365e-179f-4c2e-92f5-bc4c2fc6282a,2025-07-10,197.17,30,4,11224.59,2806.147500,3,0,0.0000,0.0000,0,1155.51,0.102945,1
abd31775-769f-4a97-9a1d-81fe1e71beef,e9afc85a-81e7-4518-a4f2-c3650f0c8105,2025-07-10,817.12,45,3,8514.79,2838.263333,2,2,1.0000,11.0000,13,5661.63,0.664917,0
6cd71967-a096-4732-a250-7b84076743f0,7b3011de-1fd5-49d7-8cd0-565a3af5b5da,2025-07-11,3892.19,30,4,2738.29,684.572500,4,2,0.5000,1.0000,3,0.00,0.000000,1
4b191793-28ec-4543-b617-4c456e2bdb4d,1762b46f-b7ef-481c-9e0b-7e6d2033bcf4,2025-07-12,421.14,15,9,26240.76,2915.640000,6,1,0.1667,0.3333,2,10763.77,0.410193,1
6f7cace9-2e2a-4552-80d7-8b2dfc104ab6,7b3011de-1fd5-49d7-8cd0-565a3af5b5da,2025-07-12,3729.73,30,5,6630.48,1326.096000,4,2,0.5000,1.0000,3,3892.19,0.587015,1
ffa82689-fad7-41fa-a2d3-74c678aa778a,db49dbe2-b046-4b0c-8d11-6e496b852270,2025-07-12,284.19,30,7,26837.00,3833.857143,6,3,0.5000,0.8333,2,8074.58,0.300875,0
30f7a4b9-6ac4-407d-96f4-5af4ecb7f9e8,8bd2e91f-b7be-4b2c-95e8-9b9f6936c3fe,2025-07-13,566.60,45,3,2518.97,839.656667,2,1,0.5000,1.5000,3,1523.88,0.604962,1
e865e95b-0207-4348-b75a-81f7b6499af0,e05c9e8f-2852-4c9d-9c2a-756d89ba64a0,2025-07-13,2381.51,30,8,23403.74,2925.467500,5,2,0.4000,0.6000,2,7132.83,0.304773,1
925ef3f4-0901-4121-b727-c509e3ef8605,ff29a3b3-fb27-44ad-8dcc-9551fb3c7420,2025-07-14,1754.08,45,9,19986.72,2220.746667,7,3,0.4286,3.8571,14,11250.42,0.562895,1
c2e2070a-a591-4be9-8530-4e7586c87073,0b94772b-0571-4308-92cc-ac6baf2ac02b,2025-07-14,5268.74,45,3,14149.80,4716.600000,2,0,0.0000,0.0000,0,2601.26,0.183837,0
c5577f4d-0960-484b-a79f-3ba232f19e13,3cc7350b-72e0-4990-a2f4-79f0e19bfe72,2025-07-14,649.91,15,8,23472.03,2934.003750,6,3,0.5000,1.1667,3,1765.75,0.075228,1
286cb4b7-51e5-46f9-aac9-ec7ddfc7610d,51833259-a233-414c-85fb-6ed59e50dfed,2025-07-15,4943.45,30,7,15829.37,2261.338571,5,2,0.4000,1.4000,6,5099.27,0.322140,1
5b1dd6f4-79ea-4538-b4af-9b0e29e8fd30,79ce75bd-e156-4762-a109-91880fa27abc,2025-07-15,1952.69,45,4,10819.83,2704.957500,2,0,0.0000,0.0000,0,7324.81,0.676980,0
609e8edd-1827-4aa3-95f1-d3a310974170,db49dbe2-b046-4b0c-8d11-6e496b852270,2025-07-15,443.08,30,8,27121.19,3390.148750,6,3,0.5000,0.8333,2,8358.77,0.308201,1
c1561ac5-e79d-4ec8-90a9-1ffd4c12f593,dbc5aa6b-529c-4c91-8331-7ec33c8503bb,2025-07-15,3311.87,30,7,13389.78,1912.825714,4,3,0.7500,1.5000,3,9751.01,0.728243,1
e01a95aa-9581-4ff8-802d-6d9a62f4a101,97c341f3-26c0-47ee-949b-ec2349709b82,2025-07-15,694.18,30,5,20473.19,4094.638000,5,3,0.6000,2.4000,9,0.00,0.000000,0
38e2accc-aaa5-43bb-8c4a-2ffc6df452dd,e05c9e8f-2852-4c9d-9c2a-756d89ba64a0,2025-07-16,3857.68,30,9,25785.25,2865.027778,5,2,0.4000,0.6000,2,9514.34,0.368984,0
4af0d41c-d128-4b6a-b7ec-2b973b4cbc63,f8a3ae68-a437-491d-b88b-abad9164379f,2025-07-16,3492.34,45,6,10839.01,1806.501667,4,2,0.5000,3.5000,12,2894.04,0.267002,1
eb953fc9-a2c9-44cb-8692-82232b6b4b30,5772f550-5886-44ab-b618-cc525d22c053,2025-07-16,3173.44,30,9,27780.79,3086.754444,4,1,0.2500,0.7500,3,18261.39,0.657339,1
1bfce98d-d1c2-4ef1-a570-83dd5675a4f1,fec6b81b-c723-45e8-a11f-75a4cb6a1381,2025-07-18,1238.87,30,7,19295.53,2756.504286,4,2,0.5000,3.5000,10,7689.81,0.398528,1
1c76d9db-28c3-4d17-a0e4-a7bbbc3be009,e408e6a2-589e-4b0f-a98f-6a5e0f9e9e53,2025-07-18,920.64,45,5,8082.49,1616.498000,4,1,0.2500,1.0000,4,390.54,0.048319,1
