business_id,date,cash_inflow,cash_outflow,net_cash_flow,cash_inflow_rolling_7,cash_inflow_rolling_30,cash_outflow_rolling_7,cash_outflow_rolling_30,net_cash_flow_rolling_7,net_cash_flow_rolling_30,net_cash_flow_lag_1,net_cash_flow_lag_7,day_of_week,day_of_month,month,days_since_series_start
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-12,31459.26,52291.94,-20832.68,30002.35714285714,30943.212666666663,136390.6242857143,140599.818,-106388.26714285716,-109656.60533333334,24722.93,-150219.35,4,12,12,484
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-13,45755.02,156550.54,-110795.52,30667.78428571429,30400.521999999997,118572.24142857142,139705.10566666667,-87904.45714285714,-109304.58366666667,-20832.68,-235969.03,5,13,12,485
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-14,15559.32,69003.1,-53443.78,32590.247142857144,31108.707333333332,102612.77428571427,138584.22633333332,-70022.52714285714,-107475.51900000001,-110795.52,-70445.47,6,14,12,486
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-15,19580.85,82274.03,-62693.18,30378.257142857146,30501.717,97971.97142857143,133404.36099999998,-67593.71428571429,-102902.644,-53443.78,-98352.84,0,15,12,487
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-16,17958.25,38083.6,-20125.35,31414.124285714286,30021.790666666664,93913.60142857142,134584.08366666667,-62499.47714285715,-104562.293,-62693.18,-200818.62,1,16,12,488
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-17,23648.26,126930.64,-103282.38,28830.015714285713,29598.476000000002,65516.16857142857,128212.03166666668,-36686.15285714286,-98613.55566666667,-20125.35,-13635.49,2,17,12,489
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-18,20204.96,130150.23,-109945.27,28261.625714285714,29562.166333333334,77754.47714285714,126489.40733333332,-49492.851428571434,-96927.241,-103282.38,24722.93,3,18,12,490
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-19,27374.56,170546.25,-143171.69,24880.84571428571,29104.896,93612.01142857142,124818.11466666666,-68731.16571428571,-95713.21866666667,-109945.27,-20832.68,4,19,12,491
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-20,29405.0,140268.62,-110863.62,24297.31714285714,29282.838333333333,110505.48428571426,127140.344,-86208.16714285714,-97857.50566666666,-143171.69,-110795.52,5,20,12,492
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-21,17610.39,54843.31,-37232.92,21961.600000000002,29640.301333333333,108179.49571428572,128978.47766666667,-86217.89571428571,-99338.17633333334,-110863.62,-53443.78,6,21,12,493
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-22,50525.89,226303.92,-175778.03,22254.609999999997,28386.11233333333,106156.66857142856,128430.636,-83902.05857142857,-100044.52366666666,-37232.92,-62693.18,0,22,12,494
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-23,47386.33,103760.82,-56374.49,26675.329999999998,28321.140333333333,126732.36714285715,134490.16199999998,-100057.03714285714,-106169.02166666667,-175778.03,-20125.35,1,23,12,495
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-24,49545.1,130690.32,-81145.22,30879.341428571428,28496.054666666667,136114.82714285716,135498.12600000002,-105235.48571428572,-107002.07133333334,-56374.49,-103282.38,2,24,12,496
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-25,9949.38,211355.12,-201405.74,34578.89,29880.958666666666,136651.9242857143,132232.69766666667,-102073.03428571428,-102351.739,-81145.22,-109945.27,3,25,12,497
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-26,40958.39,34840.31,6118.08,33113.80714285715,29503.43866666667,148252.62285714288,131425.67033333334,-115138.81571428572,-101922.23166666667,-201405.74,-143171.69,4,26,12,498
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-27,45340.38,191756.04,-146415.66,35054.35428571429,29511.416,128866.06000000001,130419.88933333334,-93811.70571428571,-100908.47333333334,6118.08,-110863.62,5,27,12,499
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-28,42547.7,154456.67,-111908.97,37330.83714285714,30290.981000000003,136221.40571428573,125485.74766666666,-98890.56857142856,-95194.76666666666,-146415.66,-37232.92,6,28,12,500
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-29,27673.83,25892.02,1781.81,40893.31,30269.604333333333,150451.88571428572,128033.03833333334,-109558.57571428572,-97763.434,-111908.97,-175778.03,0,29,12,501
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-30,27576.04,146905.6,-119329.56,37628.729999999996,30759.345666666664,121821.6142857143,128156.37133333334,-84192.88428571427,-97397.02566666667,1781.81,-56374.49,1,30,12,502
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-31,43463.28,111763.55,-68300.27,34798.688571428575,30396.035666666667,127985.15428571429,131300.185,-93186.46571428572,-100904.14933333333,-119329.56,-81145.22,2,31,12,503
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-01,16748.67,185172.85,-168424.18,33929.857142857145,31233.20966666667,125281.32999999999,130442.893,-91351.47285714284,-99209.68333333333,-68300.27,-201405.74,3,1,1,504
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-02,28905.25,90485.84,-61580.59,34901.184285714284,30977.564333333332,121541.00571428573,127337.61533333335,-86639.82142857143,-96360.051,-168424.18,6118.08,4,2,1,505
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-03,30968.31,53789.28,-22820.97,33179.30714285714,30464.810666666668,129490.36714285715,123408.81766666667,-96311.06000000001,-92944.007,-61580.59,-146415.66,5,3,1,506
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-04,82287.09,48013.79,34273.3,31126.154285714285,30672.03066666667,109780.83,121428.29899999998,-78654.67571428571,-90756.26833333334,-22820.97,-111908.97,6,4,1,507
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-05,39849.72,148653.05,-108803.33,36803.21,32521.558,94574.70428571428,117128.07133333333,-57771.49428571429,-84606.51333333334,34273.3,1781.81,0,5,1,508
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-06,12035.22,153601.98,-141566.76,38542.62285714286,32773.289333333334,112111.99428571427,113140.94600000001,-73569.37142857142,-80367.65666666668,-108803.33,-119329.56,1,6,1,509
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-07,53244.39,32435.47,20808.92,36322.50571428572,32139.688333333335,113068.62,114878.05466666668,-76746.1142857143,-82738.36633333334,-141566.76,-68300.27,2,7,1,510
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-08,38987.97,304190.55,-265202.58,37719.80714285715,33503.50866666667,101736.03714285714,112269.81633333332,-64016.229999999996,-78766.30766666667,20808.92,-168424.18,3,8,1,511
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-09,83335.81,252795.83,-169460.02,40896.85,33601.54066666667,118738.56571428571,114513.98033333334,-77841.71571428572,-80912.43966666666,-265202.58,-61580.59,4,9,1,512
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-10,21060.47,104242.75,-83182.28,48672.64428571429,35458.50133333333,141925.70714285714,121565.092,-93253.06285714287,-86106.59066666666,-169460.02,-22820.97,5,10,1,513
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-11,12217.81,528348.69,-516130.88,47257.23857142857,34698.16966666667,149133.3457142857,124401.60066666667,-101876.10714285714,-89703.43100000001,-83182.28,34273.3,6,11,1,514
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-12,20477.6,128786.8,-108309.2,37247.34142857143,34056.788,217752.6171428571,140270.15899999999,-180505.2757142857,-106213.371,-516130.88,-108803.33,0,12,1,515
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-13,24028.1,180455.12,-156427.02,34479.89571428571,33214.20733333333,214914.5814285714,139344.701,-180434.68571428568,-106130.49366666666,-108309.2,-141566.76,1,13,1,516
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-14,46306.67,153313.79,-107007.12,36193.16428571429,33496.5,218750.7442857143,143059.76833333334,-182557.58,-109563.26833333333,-156427.02,20808.92,2,14,1,517
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-15,12997.06,164010.24,-151013.18,35202.061428571425,34387.36066666667,236019.07571428572,145427.7603333333,-200817.0142857143,-111040.39966666666,-107007.12,-265202.58,3,15,1,518
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-16,26695.55,169171.08,-142475.53,31489.074285714283,34221.98766666667,215993.31714285715,149625.315,-184504.24285714285,-115403.32733333333,-151013.18,-169460.02,4,16,1,519
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-17,26199.36,109655.14,-83455.78,23397.608571428573,34323.564,204046.92428571425,151033.32966666666,-180649.3157142857,-116709.76566666666,-142475.53,-83182.28,5,17,1,520
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-18,20166.31,165443.05,-145276.74,24131.73571428571,34523.37733333333,204820.12285714285,150350.16,-180688.38714285713,-115826.78266666667,-83455.78,-516130.88,6,18,1,521
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-19,34229.54,100476.72,-66247.18,25267.235714285714,34283.10233333333,152976.46,150180.05333333332,-127709.2242857143,-115896.95099999999,-145276.74,-108309.2,0,19,1,522
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-20,17642.03,288883.86,-271241.83,27231.798571428575,34443.920333333335,148932.16285714283,148853.65666666668,-121700.36428571427,-114409.73633333333,-66247.18,-156427.02,1,20,1,523
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-21,47831.86,257787.85,-209955.99,26319.50285714286,34444.975,164421.98285714284,156655.00833333333,-138102.48,-122210.03333333334,-271241.83,-107007.12,2,21,1,524
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-22,7984.38,30023.76,-22039.38,26537.387142857147,34355.174,179346.84857142856,157704.47266666667,-152809.46142857143,-123349.29866666667,-209955.99,-151013.18,3,22,1,525
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-23,41974.48,150363.25,-108388.77,25821.29,33041.77566666666,160205.92285714284,155246.57066666667,-134384.63285714286,-122204.79499999998,-22039.38,-142475.53,4,23,1,526
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-24,43880.49,129278.02,-85397.53,28003.99428571429,32789.42166666667,157519.09,155902.335,-129515.09571428571,-123112.91333333333,-108388.77,-83455.78,5,24,1,527
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-25,52166.35,136292.45,-84126.1,30529.870000000003,33920.458666666666,160322.35857142857,153166.43166666667,-129792.48857142856,-119245.973,-85397.53,-145276.74,6,25,1,528
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-26,20301.54,141388.95,-121087.41,35101.30428571429,34294.05733333333,156157.98714285714,156548.16966666665,-121056.68285714285,-122254.11233333334,-84126.1,-66247.18,0,26,1,529
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-27,34139.33,38696.33,-4557.0,33111.590000000004,33459.42933333333,162002.59142857144,154869.26666666666,-128891.00142857143,-121409.83733333331,-121087.41,-271241.83,1,27,1,530
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-28,27637.48,161143.05,-133505.57,35468.34714285714,33179.15033333333,126261.5157142857,151010.58866666668,-90793.16857142856,-117831.43833333332,-4557.0,-209955.99,2,28,1,531
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-29,23349.84,188712.52,-165362.68,32583.43571428571,33177.93866666667,112455.11571428573,155518.9563333333,-79871.68000000001,-122341.01766666668,-133505.57,-22039.38,3,29,1,532
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-30,31244.8,200477.28,-169232.48,34778.50142857143,33037.06533333333,135124.9385714286,156912.52033333335,-100346.43714285715,-123875.455,-165362.68,-108388.77,4,30,1,533
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-01-31,13401.49,194957.4,-181555.91,33245.69,32629.782666666666,142284.08571428573,159869.64466666666,-109038.39571428571,-127239.862,-169232.48,-85397.53,5,31,1,534
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-01,17992.7,194028.35,-176035.65,28891.54714285714,32518.210000000003,151666.85428571427,160195.79633333333,-122775.30714285713,-127677.58633333333,-181555.91,-84126.1,6,1,2,535
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-02,21394.79,129621.89,-108227.1,24009.597142857143,32154.458333333332,159914.84000000003,163647.21333333332,-135905.24285714285,-131492.755,-176035.65,-121087.41,0,2,2,536
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-03,15518.29,205202.11,-189683.82,24165.77571428571,31835.341,158233.83142857143,166174.967,-134068.0557142857,-134339.626,-108227.1,-4557.0,1,3,2,537
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-04,17140.49,160720.36,-143579.87,21505.62714285714,29609.714333333333,182020.3714285714,171414.57766666665,-160514.7442857143,-141804.86333333334,-189683.82,-133505.57,2,4,2,538
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-05,15168.14,340007.05,-324838.91,20006.057142857142,28852.739999999998,181959.98714285714,171816.82133333333,-161953.93,-142964.08133333334,-143579.87,-165362.68,3,5,2,539
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-06,37087.26,49446.82,-12359.56,18837.242857142857,28957.170666666665,203573.49142857143,178030.32366666666,-184736.24857142856,-149073.153,-324838.91,-169232.48,4,6,2,540
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-07,16347.33,280128.68,-263781.35,19671.88,28418.599666666665,181997.71142857143,178597.36866666665,-162325.83142857143,-150178.76899999997,-12359.56,-181555.91,5,7,2,541
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-08,17258.56,89995.16,-72736.6,20092.714285714286,27663.911666666667,194165.03714285712,177795.3063333333,-174072.32285714283,-150131.39466666666,-263781.35,-176035.65,6,8,2,542
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-09,26026.13,246553.45,-220527.32,19987.83714285714,25461.33666666667,179303.15285714288,172368.61733333333,-159315.3157142857,-146907.28066666666,-72736.6,-108227.1,0,9,2,543
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-10,34047.23,145920.13,-111872.9,20649.457142857143,25626.858666666667,196007.66142857142,177112.30733333333,-175358.20428571428,-151485.44866666666,-220527.32,-189683.82,1,10,2,544
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-11,8054.45,128222.04,-120167.59,23296.448571428573,26354.506,187538.80714285717,164364.68866666668,-164242.35857142857,-138010.18266666666,-111872.9,-143579.87,2,11,2,545
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-12,35843.61,169359.03,-133515.42,21998.442857142858,25940.401,182896.18999999997,164345.86333333334,-160897.74714285714,-138405.46233333333,-120167.59,-324838.91,3,12,2,546
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-13,31940.55,170869.51,-138928.96,24952.08142857143,26334.25133333333,158517.90142857144,163975.99366666668,-133565.82,-137641.74233333333,-133515.42,-12359.56,4,13,2,547
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-14,13605.58,67923.66,-54318.08,24216.83714285714,25855.380666666668,175864.0,164561.18433333334,-151647.16285714283,-138705.80366666667,-138928.96,-263781.35,5,14,2,548
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-15,18997.49,348978.54,-329981.05,23825.15857142857,25875.664666666664,145548.99714285714,161358.29833333334,-121723.83857142857,-135482.63366666666,-54318.08,-72736.6,6,15,2,549
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-16,13364.38,39557.38,-26193.0,24073.577142857142,25619.06266666667,182546.62285714285,167351.88033333333,-158473.04571428572,-141732.81766666667,-329981.05,-220527.32,0,16,2,550
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-17,29086.43,120209.3,-91122.87,22264.755714285715,25191.23,152975.7557142857,165015.28833333336,-130711.0,-139824.05833333332,-26193.0,-111872.9,1,17,2,551
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-18,14119.57,194358.42,-180238.85,21556.07,25488.567333333332,149302.78,163507.49666666664,-127746.70999999999,-138018.92933333333,-91122.87,-120167.59,2,18,2,552
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-19,33220.12,156068.09,-122847.97,22422.515714285713,24818.234999999997,158750.83428571429,166636.88666666666,-136328.31857142856,-141818.65166666667,-180238.85,-133515.42,3,19,2,553
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-20,18516.82,277827.1,-259310.28,22047.731428571427,25337.504666666668,156852.12857142856,162209.69433333335,-134804.39714285714,-136872.18966666667,-122847.97,-138928.96,4,20,2,554
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-21,25166.56,221224.14,-196057.58,20130.055714285718,24360.33666666667,172131.7842857143,162877.66933333332,-152001.72857142854,-138517.33266666665,-259310.28,-54318.08,5,21,2,555
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-22,9848.93,123695.72,-113846.79,21781.624285714286,24933.076,194031.85285714286,169251.01533333334,-172250.2285714286,-144317.9393333333,-196057.58,-329981.05,6,22,2,556
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-23,9197.63,67538.94,-58341.31,20474.687142857143,23862.22433333333,161848.59285714285,168362.09766666667,-141373.9057142857,-144499.87333333332,-113846.79,-26193.0,0,23,2,557
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-24,24174.03,204250.01,-180075.98,19879.437142857143,22706.129,165845.9585714286,166304.12833333333,-145966.52142857143,-143597.99933333334,-58341.31,-91122.87,1,24,2,558
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-25,9717.28,298703.54,-288986.26,19177.665714285715,21773.05166666667,177851.77428571432,168569.38033333333,-158674.10857142857,-146796.32866666664,-180075.98,-180238.85,2,25,2,559
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-26,24952.3,150092.39,-125140.09,18548.767142857145,21420.243,192758.22,173813.2,-174209.45285714284,-152392.957,-288986.26,-122847.97,3,26,2,560
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-27,15945.31,164138.07,-148192.76,17367.649999999998,21114.00866666667,191904.54857142858,177526.40200000003,-174536.89857142858,-156412.39333333334,-125140.09,-259310.28,4,27,2,561
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-02-28,36757.48,25359.67,11397.81,17000.29142857143,20724.269666666667,175663.25857142857,177626.236,-158662.96714285715,-156901.96633333334,-148192.76,-196057.58,5,28,2,562
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-01,26363.46,278360.51,-251997.05,18656.137142857144,21171.191000000003,147682.62000000002,172181.14099999997,-129026.48285714285,-151009.95,11397.81,-113846.79,6,1,3,563
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-02,14785.13,132418.81,-117633.68,21015.355714285713,21008.479666666666,169777.59,174777.2486666667,-148762.23428571428,-153768.769,-251997.05,-58341.31,0,2,3,564
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-03,19830.75,97790.48,-77959.73,21813.57,21054.601000000002,179046.14285714287,172692.62900000002,-157232.57285714286,-151638.028,-117633.68,-180075.98,1,3,3,565
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-04,29346.59,401735.18,-372388.59,21193.101428571426,21115.869333333336,163837.63857142857,169484.7,-142644.53714285715,-148368.83066666668,-77959.73,-288986.26,2,4,3,566
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-05,17849.19,110191.24,-92342.05,23997.28857142857,21380.929333333333,178556.44428571427,178555.143,-154559.15571428573,-157174.21366666668,-372388.59,-125140.09,3,5,3,567
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-06,13190.52,106352.28,-93161.76,22982.558571428573,21458.626,172856.28,175388.11400000003,-149873.72142857144,-153929.48799999998,-92342.05,-148192.76,4,6,3,568
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-07,26198.23,277107.34,-250909.11,22589.01714285714,21326.960333333333,164601.16714285713,173575.84466666667,-142012.15,-152248.88433333332,-93161.76,11397.81,5,7,3,569
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-08,6756.85,260087.85,-253331.0,21080.552857142855,21694.63,200565.11999999997,171479.18766666666,-179484.56714285715,-149784.5576666667,-250909.11,-251997.05,6,8,3,570
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-09,21776.91,129156.95,-107380.04,18279.608571428573,20683.61633333333,197954.74000000002,178500.55533333335,-179675.13142857142,-157816.93899999998,-253331.0,-117633.68,0,9,3,571
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-10,19179.24,194196.38,-175017.14,19278.434285714287,20864.602333333336,197488.76,173468.16433333335,-178210.32571428572,-152603.562,-107380.04,-77959.73,1,10,3,572
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-11,14906.85,78329.69,-63422.84,19185.36142857143,20928.625,211261.03142857147,176941.53833333336,-192075.66999999998,-156012.9133333333,-175017.14,-372388.59,2,11,3,573
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-12,28317.08,79886.02,-51568.94,17122.54142857143,20557.982333333333,165060.24714285714,171334.07966666666,-147937.7057142857,-150776.09733333334,-63422.84,-92342.05,3,12,3,574
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-13,18213.88,184539.57,-166325.69,18617.954285714288,20366.977333333332,160730.93,169132.94266666667,-142112.9757142857,-148765.96533333333,-51568.94,-93161.76,4,13,3,575
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-14,19212.92,139727.03,-120514.11,19335.577142857142,20705.625,171900.54285714286,171010.1936666667,-152564.9657142857,-150304.5686666667,-166325.69,-250909.11,5,14,3,576
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-15,33294.52,313017.17,-279722.65,18337.675714285717,20151.268666666667,152274.7842857143,170022.46033333332,-133937.10857142854,-149871.19166666668,-120514.11,-253331.0,6,15,3,577
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-16,19531.39,150316.14,-130784.75,22128.77142857143,20196.401,159836.11571428573,174760.71566666666,-137707.3442857143,-154564.31466666667,-279722.65,-107380.04,0,16,3,578
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-17,10251.5,159273.25,-149021.75,21807.98285714286,20393.928000000004,162858.85714285713,177507.13166666668,-141050.8742857143,-157113.20366666667,-130784.75,-175017.14,1,17,3,579
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-18,18871.46,86069.82,-67198.36,20532.59142857143,20102.395000000004,157869.83857142858,171183.622,-137337.24714285714,-151081.227,-149021.75,-63422.84,2,18,3,580
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-19,27809.92,155704.7,-127894.78,21098.964285714286,20285.964333333333,158975.57142857142,172734.03666666665,-137876.60714285716,-152448.07233333334,-67198.36,-51568.94,3,19,3,581
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-20,17125.52,69316.89,-52191.37,21026.512857142858,20243.413999999997,169806.81142857144,173917.21666666667,-148780.29857142858,-153673.80266666666,-127894.78,-166325.69,4,20,3,582
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-21,21395.69,173911.92,-152516.23,20871.032857142854,20343.612333333334,153346.42857142858,169749.16566666667,-132475.39571428573,-149405.55333333332,-52191.37,-120514.11,5,21,3,583
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-22,11447.83,147974.84,-136527.01,21182.85714285714,19949.46466666667,158229.98428571428,170343.96000000002,-137047.12714285715,-150394.49533333335,-152516.23,-279722.65,6,22,3,584
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-23,16489.77,159247.08,-142757.31,18061.90142857143,19713.831666666665,134652.50857142857,166015.55133333334,-116590.60714285714,-146301.71966666667,-136527.01,-130784.75,0,23,3,585
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-24,20191.79,94414.79,-74223.0,17627.384285714284,19424.605333333333,135928.35714285713,163949.64933333333,-118300.97285714284,-144525.04400000002,-142757.31,-149021.75,1,24,3,586
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-25,27330.77,205366.52,-178035.75,19047.425714285713,19769.367333333335,126662.86285714286,162973.61833333335,-107615.43714285715,-143204.25100000002,-74223.0,-67198.36,2,25,3,587
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-26,15555.39,103093.76,-87538.37,20255.898571428574,20373.80533333333,143705.24857142856,167567.87099999998,-123449.34999999999,-147194.0656666667,-178035.75,-127894.78,3,26,3,588
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-27,32500.03,92958.85,-60458.82,18505.251428571428,20086.51733333333,136189.4,164195.99599999998,-117684.14857142858,-144109.4786666667,-87538.37,-52191.37,4,27,3,589
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-28,39478.35,80776.38,-41298.03,20701.609999999997,20845.942333333332,139566.82285714286,157337.83966666667,-118865.21285714288,-136491.89733333336,-60458.82,-152516.23,5,28,3,590
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-29,15936.28,59198.04,-43261.76,23284.847142857143,21330.143999999997,126261.74571428573,155027.306,-102976.89857142857,-133697.16199999998,-41298.03,-136527.01,6,29,3,591
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-30,20196.97,139609.25,-119412.28,23926.054285714286,21329.843,113579.34571428571,151529.30500000002,-89653.29142857142,-130199.46200000001,-43261.76,-142757.31,0,30,3,592
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-03-31,14644.81,197758.1,-183113.29,24455.654285714285,20777.825999999997,110773.94142857143,155337.62433333334,-86318.28714285714,-134559.79833333334,-119412.28,-74223.0,1,31,3,593
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-04-01,17405.57,123448.16,-106042.59,23663.228571428568,20387.204333333335,125537.27142857142,152650.87733333334,-101874.04285714286,-132263.673,-183113.29,-178035.75,2,1,4,594
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-04-02,21760.99,261144.12,-239383.13,22245.342857142856,20474.552333333333,113834.64857142857,152351.85566666667,-91589.30571428571,-131877.30333333334,-106042.59,-87538.37,3,2,4,595
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2026-04-03,14779.39,176528.91,-161749.52,23131.85714285714,20538.893666666663,136413.27142857143,157796.977,-113281.41428571429,-137258.08333333334,-239383.13,-60458.82,4,3,4,596
